pin,geometry,certified_tot,class
17221070801417,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801450,POINT (-87.6245472829 41.8637764507),41326.0,299
17221070801498,POINT (-87.6245472829 41.8637764507),132949.0,299
17221070801502,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801514,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801537,POINT (-87.6245472829 41.8637764507),3000.0,299
17223080460000,POINT (-87.6212050965 41.8574660263),0.0,EX
17271010090000,POINT (-87.6246680909 41.8526472654),22972.0,517
17221101191009,POINT (-87.6209507143 41.8656802919),32494.0,299
17221101191012,POINT (-87.6209507143 41.8656802919),34699.0,299
17221101191064,POINT (-87.6209507143 41.8656802919),37449.0,299
17221101191139,POINT (-87.6209507143 41.8656802919),65384.0,299
17221101191149,POINT (-87.6209507143 41.8656802919),38214.0,299
17221101191203,POINT (-87.6209507143 41.8656802919),41961.0,299
17221101191205,POINT (-87.6209507143 41.8656802919),43608.0,299
17221101191265,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191300,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191318,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191336,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191343,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191348,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191372,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191389,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191403,POINT (-87.6209507143 41.8656802919),3000.0,299
17221101191490,POINT (-87.6209507143 41.8656802919),3000.0,299
17221050391010,POINT (-87.6230728876 41.8655484464),35829.0,299
17221050391029,POINT (-87.6230728876 41.8655484464),20029.0,299
17221050391111,POINT (-87.6230728876 41.8655484464),47899.0,299
17221050391123,POINT (-87.6230728876 41.8655484464),40226.0,299
17221050391144,POINT (-87.6230728876 41.8655484464),59183.0,299
17221050391148,POINT (-87.6230728876 41.8655484464),37857.0,299
17221050391168,POINT (-87.6230728876 41.8655484464),3985.0,299
17221050391178,POINT (-87.6230728876 41.8655484464),3985.0,299
17221050391196,POINT (-87.6230728876 41.8655484464),3985.0,299
17221050391236,POINT (-87.6230728876 41.8655484464),3985.0,299
17221050391270,POINT (-87.6230728876 41.8655484464),3985.0,299
17223100251018,POINT (-87.6186647779 41.8562800914),44486.0,299
17223100251041,POINT (-87.6186647779 41.8562800914),42835.0,299
17223100251066,POINT (-87.6186647779 41.8562800914),46169.0,299
17223100251105,POINT (-87.6186647779 41.8562800914),24726.0,299
17223100251118,POINT (-87.6186647779 41.8562800914),24717.0,299
17223100251169,POINT (-87.6186647779 41.8562800914),54373.0,299
17223100251170,POINT (-87.6186647779 41.8562800914),44462.0,299
17223100251200,POINT (-87.6186647779 41.8562800914),34591.0,299
17223100251214,POINT (-87.6186647779 41.8562800914),26368.0,299
17223100251219,POINT (-87.6186647779 41.8562800914),46144.0,299
17223100251241,POINT (-87.6186647779 41.8562800914),56064.0,299
17223100251249,POINT (-87.6186647779 41.8562800914),26345.0,299
17223100251261,POINT (-87.6186647779 41.8562800914),26336.0,299
17223100251263,POINT (-87.6186647779 41.8562800914),26336.0,299
17223100251286,POINT (-87.6186647779 41.8562800914),28035.0,299
17223100251324,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251330,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251341,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251462,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251493,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251510,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251516,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251522,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251546,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251592,POINT (-87.6186647779 41.8562800914),3434.0,299
17221010381003,POINT (-87.6253048071 41.8662401058),36000.0,299
17221010381033,POINT (-87.6253048071 41.8662401058),1000.0,299
17221010381052,POINT (-87.6253048071 41.8662401058),29000.0,299
17221030521026,POINT (-87.6262398461 41.864769137),44100.0,299
17221030521034,POINT (-87.6262398461 41.864769137),39200.0,299
17221030521043,POINT (-87.6262398461 41.864769137),24500.0,299
17221030521219,POINT (-87.6262398461 41.864769137),3720.0,299
17221030521237,POINT (-87.6262398461 41.864769137),1500.0,299
17221030521250,POINT (-87.6262398461 41.864769137),1500.0,299
17221060741009,POINT (-87.6261956285 41.861653293),40208.0,299
17221060741033,POINT (-87.6261956285 41.861653293),33032.0,299
17221060741068,POINT (-87.6261956285 41.861653293),26036.0,299
17221080250000,POINT (-87.6235555076 41.8616100429),83981.0,590
17223020461059,POINT (-87.6228954975 41.8593888251),2805.0,299
17271040070000,POINT (-87.6209629112 41.852658538),0.0,EX
17212113310000,POINT (-87.6286736976 41.8637192605),63000.0,295
17221060931008,POINT (-87.6268820403 41.8611164605),24647.0,299
17221060931052,POINT (-87.6268820403 41.8611164605),26594.0,299
17221060931076,POINT (-87.6268820403 41.8611164605),2000.0,299
17221060931079,POINT (-87.6268820403 41.8611164605),2000.0,299
17221060931137,POINT (-87.6268820403 41.8611164605),2000.0,299
17221060931153,POINT (-87.6268820403 41.8611164605),2000.0,299
17221060931282,POINT (-87.6268820403 41.8611164605),56200.0,299
17221060931289,POINT (-87.6268820403 41.8611164605),34748.0,299
17221100420000,POINT (-87.6218039106 41.8656932748),82000.0,295
17223030311020,POINT (-87.6218859439 41.8598017602),29670.0,299
17223030311030,POINT (-87.6218859439 41.8598017602),26220.0,299
17223030311195,POINT (-87.6218859439 41.8598017602),690.0,299
17223030311203,POINT (-87.6218859439 41.8598017602),690.0,299
17223030311226,POINT (-87.6218859439 41.8598017602),690.0,299
17221040321081,POINT (-87.6251958694 41.8654225629),3709.0,299
17221040321131,POINT (-87.6251958694 41.8654225629),3709.0,299
17221080751010,POINT (-87.6235891349 41.8630650189),32301.0,299
17221080751023,POINT (-87.6235891349 41.8630650189),32300.0,299
17221080751034,POINT (-87.6235891349 41.8630650189),34200.0,299
17221101251043,POINT (-87.621200469 41.8662047505),52800.0,299
17221101251055,POINT (-87.621200469 41.8662047505),48960.0,299
17221101251060,POINT (-87.621200469 41.8662047505),24001.0,299
17221101251080,POINT (-87.621200469 41.8662047505),61440.0,299
17221101251107,POINT (-87.621200469 41.8662047505),62400.0,299
17221101251120,POINT (-87.621200469 41.8662047505),51840.0,299
17221101251131,POINT (-87.621200469 41.8662047505),25920.0,299
17221101251133,POINT (-87.621200469 41.8662047505),55680.0,299
17221101251243,POINT (-87.621200469 41.8662047505),56640.0,299
17221101251259,POINT (-87.621200469 41.8662047505),63360.0,299
17221101251313,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251337,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251352,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251425,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251436,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251441,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251492,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251509,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251512,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251527,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251548,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251551,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251558,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251600,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251617,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251640,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251659,POINT (-87.621200469 41.8662047505),1000.0,299
17221101251674,POINT (-87.621200469 41.8662047505),1000.0,299
17223030481018,POINT (-87.621892791 41.8583645342),20000.0,299
17223030481100,POINT (-87.621892791 41.8583645342),19001.0,299
17223030481114,POINT (-87.621892791 41.8583645342),20000.0,299
17223040850000,POINT (-87.620567181 41.8590391613),63000.0,295
17223071240000,POINT (-87.6235547022 41.8565479957),148557.0,597
17223081041031,POINT (-87.6218387174 41.8557946195),22000.0,299
17223081041034,POINT (-87.6218387174 41.8557946195),25001.0,299
17223081041100,POINT (-87.6218387174 41.8557946195),39000.0,299
17223081041146,POINT (-87.6218387174 41.8557946195),1000.0,299
17223081041177,POINT (-87.6218387174 41.8557946195),1000.0,299
17223081041219,POINT (-87.6218387174 41.8557946195),1000.0,299
17212112051018,POINT (-87.6298590513 41.864815765),46000.0,299
17212112990000,POINT (-87.6296300258 41.8669320263),67000.0,295
17212140770000,POINT (-87.6277851881 41.8669112668),92586.0,207
17221080791005,POINT (-87.6235162243 41.8612087897),24931.0,299
17221080791035,POINT (-87.6235162243 41.8612087897),31585.0,299
17223050240000,POINT (-87.626328226 41.8574917178),16209.0,590
17223050611002,POINT (-87.6267772976 41.8565368079),30000.0,299
17223000791050,POINT (-87.6268435493 41.8599651584),1000.0,299
17223000791066,POINT (-87.6268435493 41.8599651584),1000.0,299
17223050661001,POINT (-87.6260622496 41.8560068995),0.0,EX
17223060461007,POINT (-87.6243783915 41.8565968215),1500.0,299
17223060461017,POINT (-87.6243783915 41.8565968215),1001.0,299
17212110210000,POINT (-87.6295591245 41.8623115656),73000.0,295
17221050421005,POINT (-87.623693407 41.8650397254),51467.0,299
17221080811051,POINT (-87.6228709558 41.8605767515),1000.0,299
17212140570000,POINT (-87.6282225374 41.8666537969),115000.0,278
17214070171003,POINT (-87.6297549752 41.8570962698),42021.0,299
17214070171033,POINT (-87.6297549752 41.8570962698),42021.0,299
